Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance,Increment,FutureSalary,P_leave,P_stay,LikelyToStay,ExpectedLoss,LeaveRiskBin
39,1,1,203,1,2,3,1,1,1127,1,1,84,3,4,0,4,0,12169,13547,7,0,0,11,3,4,80,3,21,4,3,18,7,11,5,3,1.08,13142.52,0.13842278851520165,0.8615772114847984,True,1819.224266516808,Very Low
40,0,2,1308,1,14,3,3,1,1128,3,1,44,2,5,5,3,2,19626,17544,1,0,0,14,3,1,80,0,21,2,4,20,7,4,9,3,1.08,21196.08,0.07203313710270791,0.9279668628972921,True,1526.8201366799651,Very Low
21,0,2,984,1,1,1,5,1,1131,4,0,70,2,1,6,2,2,2070,25326,1,0,1,11,3,3,80,0,2,6,4,2,2,2,2,3,1.08,2235.6000000000004,0.4642500070043191,0.5357499929956808,False,1037.877315658856,Medium
39,0,0,439,1,9,3,1,1,1132,3,1,70,3,2,2,2,2,6782,8770,9,0,0,15,3,3,80,0,9,2,2,5,4,0,3,3,1.08,7324.56,0.16314204997648565,0.8368579500235144,True,1194.9437335757677,Very Low
36,0,0,217,1,18,4,1,1,1133,1,1,78,3,2,4,4,2,7779,23238,2,0,0,20,4,1,80,0,18,0,3,11,9,0,9,4,1.1,8556.900000000001,0.06650964590550025,0.9334903540944998,True,569.1163890487752,Very Low
31,0,1,793,2,20,3,1,1,1135,3,1,67,4,1,8,4,1,2791,21981,0,0,0,12,3,1,80,1,3,4,3,2,2,2,2,3,1.08,3014.28,0.07312561062012474,0.9268743893798752,True,220.42106558002962,Very Low
28,0,2,1451,1,2,1,1,1,1136,1,1,67,2,1,6,2,1,3201,19911,0,0,0,17,3,1,80,0,6,2,1,5,3,0,4,3,1.08,3457.0800000000004,0.07834087938246244,0.9216591206175375,True,270.83068729552326,Very Low
35,0,1,1182,2,11,2,2,1,1137,4,1,54,3,2,7,4,0,4968,18500,1,0,0,11,3,4,80,1,5,3,3,5,2,0,2,3,1.08,5365.4400000000005,0.012571507672146206,0.9874284923278538,True,67.45167012444014,Very Low
49,0,2,174,2,8,4,5,1,1138,4,1,56,2,4,7,2,1,13120,11879,6,0,0,17,3,2,80,1,22,3,3,9,8,2,3,3,1.08,14169.6,0.06914000487650666,0.9308599951234934,True,979.6862130981489,Very Low
34,0,1,1003,1,2,2,1,1,1140,4,1,95,3,2,4,3,2,4033,15834,2,0,0,11,3,4,80,0,5,3,2,3,2,0,2,3,1.08,4355.64,0.044606772974676356,0.9553932270253236,True,194.29104463941934,Very Low
29,0,1,490,1,10,3,1,1,1143,4,0,61,3,1,6,2,0,3291,17940,0,0,0,14,3,4,80,2,8,2,2,7,5,1,1,3,1.08,3554.28,0.014548799032899113,0.9854512009671009,True,51.71050542665267,Very Low
42,0,2,188,1,29,3,3,1,1148,2,1,56,1,2,2,4,2,4272,9558,4,0,0,19,3,1,80,0,16,3,3,1,0,0,0,3,1.08,4613.76,0.17947301923808887,0.8205269807619111,True,828.0454372399249,Very Low
29,0,2,718,1,8,1,3,1,1150,2,1,79,2,2,4,4,1,5056,17689,1,0,1,15,3,3,80,1,10,2,2,10,7,1,2,3,1.08,5460.4800000000005,0.03746499198637801,0.962535008013622,True,204.57683944177742,Very Low
38,0,2,433,0,1,3,0,1,1152,3,1,37,4,1,1,3,1,2844,6004,1,0,0,13,3,4,80,1,7,2,4,7,6,5,0,3,1.08,3071.52,0.02636864563887766,0.9736313543611224,True,80.9918224527255,Very Low
28,0,1,773,1,6,3,1,1,1154,3,1,39,2,1,6,3,0,2703,22088,1,0,1,14,3,4,80,1,3,2,3,3,1,0,2,3,1.08,2919.2400000000002,0.20318630586811792,0.7968136941318821,True,593.1495915424446,Low
18,1,0,247,1,8,1,3,1,1156,3,1,80,3,1,2,3,2,1904,13556,1,0,0,12,3,4,80,0,0,0,3,0,0,0,0,3,1.08,2056.32,0.3903767321307877,0.6096232678692123,True,802.7394818151814,Low
33,1,2,603,2,9,4,2,1,1157,1,0,77,3,2,7,1,2,8224,18385,0,0,1,17,3,1,80,0,6,3,3,5,2,0,3,3,1.08,8881.92,0.9296351895059171,0.07036481049408294,False,8256.945382376394,Very High
41,0,2,167,1,12,4,1,1,1158,2,1,46,3,1,2,4,1,4766,9051,3,0,1,11,3,1,80,1,6,4,3,1,0,0,0,3,1.08,5147.280000000001,0.1910286843383056,0.8089713156616944,True,983.2781263208739,Very Low
31,1,1,874,1,15,3,3,1,1160,3,1,72,3,1,2,3,1,2610,6233,1,0,0,12,3,3,80,1,2,5,2,2,2,2,2,3,1.08,2818.8,0.1164643091291781,0.8835356908708218,True,328.28959457332724,Very Low
37,0,2,367,1,25,2,3,1,1161,3,0,52,2,2,0,4,0,5731,17171,7,0,0,13,3,3,80,2,9,2,3,6,2,1,3,3,1.08,6189.4800000000005,0.044345590847446,0.955654409152554,True,274.4761476384501,Very Low
27,0,2,199,1,6,3,1,1,1162,4,1,55,2,1,6,3,1,2539,7950,1,0,0,13,3,3,80,1,4,0,3,4,2,2,2,3,1.08,2742.1200000000003,0.024937751753760885,0.9750622482462391,True,68.3823078390228,Very Low
34,0,2,1400,2,9,1,1,1,1163,2,0,70,3,2,7,3,1,5714,5829,1,0,0,20,4,1,80,0,6,3,2,6,5,1,3,4,1.1,6285.400000000001,0.021755821272149877,0.9782441787278501,True,136.74403902397086,Very Low
35,0,2,528,0,8,4,5,1,1164,3,1,100,3,1,1,3,2,4323,7108,1,0,0,17,3,2,80,0,6,2,1,5,4,1,4,3,1.08,4668.84,0.15104092970090396,0.848959070299096,True,705.1859342247685,Very Low
29,1,2,408,2,23,1,1,1,1165,4,0,45,2,3,7,1,1,7336,11162,1,0,0,13,3,1,80,1,11,3,1,11,8,3,10,3,1.08,7922.88,0.0866181032129902,0.9133818967870098,True,686.2648375841358,Very Low
40,0,1,593,1,9,4,3,1,1166,2,0,88,3,3,5,3,2,13499,13782,9,0,0,17,3,3,80,0,20,3,2,18,7,2,13,3,1.08,14578.92,0.04330530469806572,0.9566946953019343,True,631.3445727687243,Very Low
42,1,1,481,2,12,3,1,1,1167,3,1,44,3,4,7,1,2,13758,2447,0,0,1,12,3,2,80,0,22,2,2,21,9,13,14,3,1.08,14858.640000000001,0.727398734454731,0.272601265545269,False,10808.155931718446,High
42,0,2,647,2,4,4,2,1,1171,2,1,45,3,2,7,1,2,5155,2253,7,0,0,13,3,4,80,0,9,3,4,6,4,1,5,3,1.08,5567.400000000001,0.11058990079824914,0.8894100992017508,True,615.6982137041723,Very Low
35,0,2,982,1,1,4,3,1,1172,4,1,58,2,1,2,3,1,2258,16340,6,0,0,12,3,2,80,1,10,2,3,8,0,1,7,3,1.08,2438.6400000000003,0.044714328048710644,0.9552856719512893,True,109.04214895270773,Very Low
24,0,2,477,1,24,3,3,1,1173,4,1,49,3,1,2,2,2,3597,6409,8,0,0,22,4,4,80,0,6,2,3,4,3,1,2,4,1.1,3956.7000000000003,0.3809075472771763,0.6190924527228236,True,1507.1368923116036,Low
28,1,2,1485,1,12,1,1,1,1175,3,0,79,3,1,2,4,1,2515,22955,1,0,1,11,3,4,80,0,1,4,2,1,1,0,0,3,1.08,2716.2000000000003,0.5124681430398441,0.4875318569601559,False,1391.9659701248247,Medium
26,0,2,1384,1,3,4,3,1,1177,1,1,82,4,1,2,4,1,4420,13421,1,0,0,22,4,2,80,1,8,2,3,8,7,0,7,4,1.1,4862.0,0.015820541322019054,0.984179458677981,True,76.91947190765664,Very Low
30,0,2,852,2,10,3,2,1,1179,3,1,72,2,2,7,3,1,6578,2706,1,0,0,18,3,1,80,1,10,3,3,10,3,1,4,3,1.08,7104.240000000001,0.011713494034280965,0.988286505965719,True,83.21547285810021,Very Low
40,0,1,902,1,26,2,3,1,1180,3,0,92,2,2,6,4,1,4422,21203,3,0,1,13,3,4,80,1,16,3,1,1,1,0,0,3,1.08,4775.76,0.13451774333779695,0.865482256662203,True,642.4244579229172,Very Low
35,0,2,819,1,2,3,1,1,1182,3,1,44,2,3,4,2,0,10274,19588,2,0,0,18,3,2,80,1,15,2,4,7,7,6,4,3,1.08,11095.92,0.010949286737964685,0.9890507132620353,True,121.4924097015171,Very Low
34,0,1,669,1,1,3,3,1,1184,4,1,97,2,2,0,1,2,5343,25755,0,0,0,20,4,3,80,0,14,3,3,13,9,4,9,4,1.1,5877.3,0.051014388687529486,0.9489856113124705,True,299.82686663321704,Very Low
35,0,1,636,1,4,4,4,1,1185,4,1,47,2,1,2,4,1,2376,26537,1,0,0,13,3,2,80,1,2,2,4,2,2,2,2,3,1.08,2566.0800000000004,0.06976329513850349,0.9302367048614966,True,179.01819638901105,Very Low
43,1,2,1372,2,9,3,2,1,1188,1,0,85,1,2,7,3,2,5346,9489,8,0,0,13,3,2,80,0,7,2,2,4,3,1,3,3,1.08,5773.68,0.7134199501967066,0.28658004980329344,False,4119.058498051721,High
32,0,0,862,2,2,1,1,1,1190,3,0,76,3,1,8,1,0,2827,14947,1,0,0,12,3,3,80,3,1,3,3,1,0,0,0,3,1.08,3053.1600000000003,0.11057514598280112,0.8894248540171988,True,337.6036127088491,Very Low
56,0,2,718,1,4,4,5,1,1191,4,0,92,3,5,3,1,0,19943,18575,4,0,0,13,3,4,80,1,28,2,3,5,2,4,2,3,1.08,21538.440000000002,0.07720054364346896,0.922799456356531,True,1662.7792772322377,Very Low
29,0,2,1401,1,6,1,3,1,1192,2,0,54,3,1,2,4,1,3131,26342,1,0,0,13,3,1,80,1,10,5,3,10,8,0,8,3,1.08,3381.48,0.027599985723007796,0.9724000142769922,True,93.3287997226364,Very Low
19,0,2,645,1,9,2,1,1,1193,3,1,54,3,1,6,1,2,2552,7172,1,0,0,25,4,3,80,0,1,4,3,1,1,0,0,4,1.1,2807.2000000000003,0.354506286976287,0.6454937130237131,True,995.170048799833,Low
45,0,2,1457,1,7,3,3,1,1195,1,0,83,3,1,6,3,1,4477,20100,4,0,1,19,3,3,80,1,7,2,2,3,2,0,2,3,1.08,4835.160000000001,0.09658707043716572,0.9034129295628343,True,467.0139394949663,Very Low
37,0,2,977,1,1,3,1,1,1196,4,0,56,2,2,4,4,1,6474,9961,1,0,0,13,3,2,80,1,14,2,2,14,8,3,11,3,1.08,6991.92,0.010936438315667447,0.9890635616843325,True,76.46670178808154,Very Low
20,0,2,805,1,3,3,1,1,1198,1,1,87,2,1,2,3,2,3033,12828,1,0,0,12,3,1,80,0,2,2,2,2,2,1,2,3,1.08,3275.6400000000003,0.3769386551557873,0.6230613448442127,True,1234.715336374503,Low
44,1,2,1097,1,10,4,1,1,1200,3,1,96,3,1,6,3,2,2936,10826,1,0,1,11,3,3,80,0,6,4,3,6,4,0,2,3,1.08,3170.88,0.18680891810795636,0.8131910818920436,True,592.3486622501566,Very Low
53,0,2,1223,1,7,2,3,1,1201,4,0,50,3,5,3,3,0,18606,18640,3,0,0,18,3,2,80,1,26,6,3,7,7,4,7,3,1.08,20094.48,0.024212846251529096,0.9757871537484709,True,486.54455474442636,Very Low
29,0,2,942,1,15,1,1,1,1202,2,0,69,1,1,6,4,1,2168,26933,0,0,1,18,3,1,80,1,6,2,2,5,4,1,3,3,1.08,2341.44,0.3141768942547507,0.6858231057452493,True,735.6263472838435,Low
22,1,1,1256,1,3,4,1,1,1203,3,1,48,2,1,6,4,1,2853,4223,0,0,1,11,3,2,80,1,1,5,3,0,0,0,0,3,1.08,3081.2400000000002,0.5086173371126933,0.4913826628873067,False,1567.1720838051153,Medium
46,0,2,1402,2,2,3,2,1,1204,3,0,69,3,4,3,1,1,17048,24097,8,0,0,23,4,1,80,0,28,2,3,26,15,15,9,4,1.1,18752.800000000003,0.11050728039777853,0.8894927196022214,True,2072.3209278434615,Very Low
44,0,0,111,1,17,3,1,1,1206,4,1,74,1,1,6,3,2,2290,4279,2,0,0,13,3,4,80,0,6,3,3,0,0,0,0,3,1.08,2473.2000000000003,0.3511398962230556,0.6488601037769444,True,868.4391913388612,Low
33,0,2,147,0,2,3,0,1,1207,2,1,99,3,1,1,3,1,3600,8429,1,0,0,13,3,4,80,1,5,2,3,5,4,1,4,3,1.08,3888.0000000000005,0.030983166706644912,0.9690168332933551,True,120.46255215543543,Very Low
41,1,0,906,1,5,2,1,1,1210,1,1,95,2,1,6,1,0,2107,20293,6,0,0,17,3,1,80,1,5,2,1,1,0,0,0,3,1.08,2275.56,0.3445003095272747,0.6554996904727253,True,783.9311243478851,Low
30,0,2,1329,2,29,4,1,1,1211,3,1,61,3,2,7,1,0,4115,13192,8,0,0,19,3,3,80,3,8,3,3,4,3,0,3,3,1.08,4444.200000000001,0.1105149960084515,0.8894850039915485,True,491.15074526076023,Very Low
40,0,1,1184,2,2,4,3,1,1212,2,1,62,3,2,7,2,1,4327,25440,5,0,0,12,3,4,80,3,5,2,3,0,0,0,0,3,1.08,4673.16,0.11048350438309502,0.8895164956169049,True,516.3070933429043,Very Low
50,0,1,1421,1,2,3,3,1,1215,4,0,30,3,4,3,1,1,17856,9490,2,0,0,22,4,3,80,1,32,3,3,2,2,2,2,4,1.1,19641.600000000002,0.04266694416139382,0.9573330558386062,True,838.0470504404329,Very Low
28,0,2,1179,1,19,4,3,1,1216,4,1,78,2,1,2,1,1,3196,12449,1,0,0,12,3,3,80,3,6,2,3,6,5,3,3,3,1.08,3451.6800000000003,0.04890317381733838,0.9510968261826617,True,168.79810700183054,Very Low
46,0,2,1450,1,15,2,1,1,1217,4,1,52,3,5,5,2,1,19081,10849,5,0,0,11,3,1,80,1,25,2,3,4,2,0,3,3,1.08,20607.48,0.054956074672005376,0.9450439253279946,True,1132.5062096818574,Very Low
35,0,2,1361,2,17,4,1,1,1218,3,1,94,3,2,7,1,1,8966,21026,3,0,1,15,3,4,80,3,15,2,3,7,7,1,7,3,1.08,9683.28,0.11054208000358655,0.8894579199964134,True,1070.4099124571296,Very Low
24,1,2,984,1,17,2,1,1,1219,4,0,97,3,1,2,2,1,2210,3372,1,0,0,13,3,1,80,1,1,3,1,1,0,0,0,3,1.08,2386.8,0.34907807764200477,0.6509219223579952,True,833.179555715937,Low
33,0,1,1146,2,25,3,3,1,1220,2,0,82,3,2,7,3,1,4539,4905,1,0,0,12,3,1,80,1,10,3,2,10,7,0,1,3,1.08,4902.12,0.029448065036357444,0.9705519349636426,True,144.35794857602855,Very Low
36,0,2,917,1,6,4,1,1,1221,3,1,60,1,1,2,3,0,2741,6865,1,0,0,14,3,3,80,1,7,4,3,7,7,1,7,3,1.08,2960.28,0.030533706084673956,0.969466293915326,True,90.38831944833862,Very Low
30,0,2,853,1,7,4,1,1,1224,3,1,49,3,2,2,3,0,3491,11309,1,0,0,13,3,1,80,3,10,4,2,10,7,8,9,3,1.08,3770.28,0.04854638412335561,0.9514536158766443,True,183.0334611326052,Very Low
44,0,2,200,1,29,4,4,1,1225,4,1,32,3,2,6,4,2,4541,7744,1,0,0,25,4,2,80,0,20,3,3,20,11,13,17,4,1.1,4995.1,0.11052146462968214,0.8894785353703178,True,552.0657679717253,Very Low
20,0,2,654,2,21,3,2,1,1226,3,1,43,4,1,8,4,2,2678,5050,1,0,0,17,3,4,80,0,2,2,3,2,1,2,2,3,1.08,2892.2400000000002,0.1105661888637316,0.8894338111362684,True,319.7839540792391,Very Low
46,0,2,150,1,2,4,5,1,1228,4,1,60,3,2,4,4,0,7379,17433,2,0,0,11,3,3,80,1,12,3,2,6,3,1,4,3,1.08,7969.320000000001,0.02824381540391309,0.9717561845960869,True,225.0840029747127,Very Low
42,0,0,179,0,2,5,3,1,1231,4,1,79,4,2,1,1,1,6272,12858,7,0,0,16,3,1,80,1,10,3,4,4,3,0,3,3,1.08,6773.76,0.11047590155112973,0.8895240984488703,True,748.3372428909805,Very Low
60,0,2,696,2,7,4,2,1,1233,2,1,52,4,2,7,4,0,5220,10893,0,0,1,18,3,2,80,1,12,3,3,11,7,1,9,3,1.08,5637.6,0.0545488947818973,0.9454511052181027,True,307.5248492224242,Very Low
32,0,1,116,1,13,3,4,1,1234,3,0,77,2,1,2,2,1,2743,7331,1,0,0,20,4,3,80,1,2,2,3,2,2,2,2,4,1.1,3017.3,0.11042968077668841,0.8895703192233115,True,333.199475807502,Very Low
32,0,1,1316,1,2,2,1,1,1235,4,0,38,3,2,6,3,2,4998,2338,4,0,1,14,3,4,80,0,10,2,3,8,7,0,7,3,1.08,5397.84,0.02122921292230536,0.9787707870776946,True,114.59189468053677,Very Low
36,0,2,363,1,1,3,5,1,1237,3,0,77,1,3,4,1,0,10252,4235,2,0,1,21,4,3,80,1,17,2,3,7,7,7,7,4,1.1,11277.2,0.0957026587207539,0.9042973412792461,True,1079.258022925686,Very Low
33,0,2,117,1,9,3,3,1,1238,1,1,60,3,1,6,4,1,2781,6311,0,0,0,13,3,2,80,1,15,5,3,14,10,4,10,3,1.08,3003.48,0.027520780073750178,0.9724792199262499,True,82.65811253590718,Very Low
40,0,2,107,2,10,3,5,1,1239,2,0,84,2,2,7,2,0,6852,11591,7,0,0,12,3,2,80,1,7,2,4,5,1,1,3,3,1.08,7400.160000000001,0.11056207712990272,0.8894379228700973,True,818.177060693621,Very Low
25,0,2,1356,2,10,4,1,1,1240,3,1,57,3,2,7,4,2,4950,20623,0,0,0,14,3,2,80,0,5,4,3,4,3,1,1,3,1.08,5346.0,0.03332650318568815,0.9666734968143118,True,178.16348603068886,Very Low
30,0,2,1465,1,1,3,3,1,1241,4,1,63,3,1,6,2,1,3579,9369,0,0,1,21,4,1,80,1,12,2,3,11,9,5,7,4,1.1,3936.9,0.1158480143662442,0.8841519856337559,True,456.0820477584668,Very Low
42,0,1,458,1,26,5,3,1,1242,1,0,60,3,3,5,1,1,13191,23281,3,0,1,17,3,3,80,0,20,6,3,1,0,0,0,3,1.08,14246.28,0.14024894297811785,0.8597510570218821,True,1998.025711370301,Very Low
35,0,0,1212,2,8,2,2,1,1243,3,0,78,2,3,7,4,1,10377,13755,4,0,1,11,3,2,80,1,16,6,2,13,2,4,12,3,1.08,11207.16,0.170400287033165,0.829599712966835,True,1909.7032808266056,Very Low
27,0,2,1103,1,14,3,1,1,1244,1,1,42,3,1,6,1,1,2235,14377,1,0,1,14,3,4,80,2,9,3,2,9,7,6,8,3,1.08,2413.8,0.32881911847668904,0.6711808815233109,True,793.7035881790321,Low
54,0,1,966,1,1,4,1,1,1245,4,0,53,3,3,4,3,0,10502,9659,7,0,0,17,3,1,80,1,33,2,1,5,4,1,4,3,1.08,11342.16,0.03853818869190305,0.9614618113080969,True,437.1063022537551,Very Low
44,0,2,1117,1,2,1,1,1,1246,1,0,72,4,1,6,4,1,2011,19982,1,0,0,13,3,4,80,1,10,5,3,10,5,7,7,3,1.08,2171.88,0.04256883842441835,0.9574311615755816,True,92.45440879722574,Very Low
19,1,0,504,1,10,3,3,1,1248,1,0,96,2,1,6,2,2,1859,6148,1,0,1,25,4,2,80,0,1,2,4,1,1,0,0,4,1.1,2044.9,0.9712606049087784,0.028739395091221587,False,1986.1308109779611,Very High
29,0,2,1010,1,1,3,1,1,1249,1,0,97,3,1,6,4,0,3760,5598,1,0,0,15,3,1,80,3,3,5,3,3,2,1,2,3,1.08,4060.8,0.030513514288306932,0.969486485711693,True,123.9092788219568,Very Low
54,0,2,685,1,3,3,1,1,1250,4,1,85,3,4,5,4,1,17779,23474,3,0,0,14,3,1,80,0,36,2,3,10,9,0,9,3,1.08,19201.32,0.03687672695169598,0.963123273048304,True,708.081834752139,Very Low
31,0,2,1332,1,11,2,3,1,1251,3,1,80,3,2,0,1,1,6833,17089,1,0,1,12,3,4,80,0,6,2,2,6,5,0,1,3,1.08,7379.64,0.13675264437458687,0.8632473556254131,True,1009.1852845324763,Very Low
31,0,2,1062,1,24,3,3,1,1252,3,0,96,2,2,0,1,2,6812,17198,1,0,0,19,3,2,80,0,10,2,3,10,9,1,8,3,1.08,7356.96,0.07301393240583662,0.9269860675941634,True,537.1605801524438,Very Low
59,0,2,326,2,3,3,1,1,1254,3,0,48,2,2,7,4,2,5171,16490,5,0,0,17,3,4,80,0,13,2,3,6,1,0,5,3,1.08,5584.68,0.06017281687980287,0.9398271831201971,True,336.04592697229754,Very Low
43,0,2,920,1,3,3,1,1,1255,3,1,96,1,5,5,4,1,19740,18625,3,0,0,14,3,2,80,1,25,2,3,8,7,0,7,3,1.08,21319.2,0.05267318896931359,0.9473268110306864,True,1122.9502502745904,Very Low
49,0,2,1098,1,4,2,3,1,1256,1,1,85,2,5,3,3,1,18711,12124,2,0,0,13,3,3,80,1,23,2,4,1,0,0,0,3,1.08,20207.88,0.06841397628755236,0.9315860237124476,True,1382.5014231417035,Very Low
36,0,1,469,1,3,3,5,1,1257,3,1,46,3,1,6,2,1,3692,9256,1,0,0,12,3,3,80,0,12,2,2,11,10,0,7,3,1.08,3987.36,0.02181311419037171,0.9781868858096283,True,86.97673899812054,Very Low
48,0,2,969,1,2,2,5,1,1258,4,1,76,4,1,2,2,2,2559,16620,5,0,0,11,3,3,80,0,7,4,2,1,0,0,0,3,1.08,2763.7200000000003,0.1378159509225199,0.8621840490774801,True,380.8846998835867,Very Low
27,0,2,1167,1,4,2,1,1,1259,1,1,76,3,1,6,3,0,2517,3208,1,0,0,11,3,2,80,3,5,2,3,5,3,0,3,3,1.08,2718.36,0.03374212324959645,0.9662578767504035,True,91.72323815677301,Very Low
29,0,2,1329,1,7,3,1,1,1260,3,1,82,3,2,0,4,0,6623,4204,1,0,1,11,3,2,80,2,6,2,3,6,0,1,0,3,1.08,7152.84,0.062235213124518594,0.9377647868754814,True,445.1585218455816,Very Low
48,0,2,715,1,1,3,1,1,1263,4,1,76,2,5,5,4,2,18265,8733,6,0,0,12,3,3,80,0,25,3,4,1,0,0,0,3,1.08,19726.2,0.04256155128499208,0.9574384487150079,True,839.5776729580108,Very Low
29,0,2,694,1,1,3,1,1,1264,4,0,87,2,4,5,4,0,16124,3423,3,0,0,14,3,2,80,2,9,2,2,7,7,1,7,3,1.08,17413.920000000002,0.009934780314466578,0.9900652196855334,True,173.00346961369587,Very Low
34,0,2,1320,1,20,3,5,1,1265,3,0,89,4,1,6,3,1,2585,21643,0,0,0,17,3,4,80,0,2,5,2,1,0,0,0,3,1.08,2791.8,0.09507711980394502,0.9049228801960549,True,265.43630306865373,Very Low
44,0,2,1099,2,5,3,2,1,1267,2,1,88,3,5,3,2,1,18213,8751,7,0,0,11,3,3,80,1,26,5,3,22,9,3,10,3,1.08,19670.04,0.08513231915752309,0.9148676808424769,True,1674.5561231212455,Very Low
33,0,2,536,2,10,5,2,1,1268,4,1,82,4,3,7,3,0,8380,21708,0,0,1,14,3,4,80,2,10,3,3,9,8,0,8,3,1.08,9050.400000000001,0.059933060931550035,0.94006693906845,True,542.4181746549006,Very Low
19,0,2,265,1,25,3,1,1,1269,2,0,57,4,1,6,4,2,2994,21221,1,0,1,12,3,4,80,0,1,2,3,1,0,0,1,3,1.08,3233.5200000000004,0.7094476280085077,0.2905523719914923,False,2294.01309411807,High
23,0,2,373,1,1,2,1,1,1270,4,1,47,3,1,6,3,1,1223,16901,1,0,0,22,4,4,80,1,1,2,3,1,0,0,1,4,1.1,1345.3000000000002,0.04354978214800258,0.9564502178519975,True,58.587521923707875,Very Low
25,1,1,599,2,24,1,1,1,1273,3,1,73,1,1,8,4,2,1118,8040,1,0,1,14,3,4,80,0,1,4,3,1,0,1,0,3,1.08,1207.44,0.9641603771985963,0.03583962280140374,False,1164.165805844673,Very High
26,0,2,583,1,4,2,1,1,1275,3,1,53,3,1,6,4,2,2875,9973,1,0,1,20,4,2,80,0,8,2,2,8,5,2,2,4,1.1,3162.5000000000005,0.11145313894997365,0.8885468610500263,True,352.47055192929173,Very Low
45,1,2,1449,2,2,3,2,1,1277,1,0,94,1,5,3,2,2,18824,2493,2,0,1,16,3,1,80,0,26,2,3,24,10,1,11,3,1.08,20329.920000000002,0.660196830298915,0.33980316970108504,False,13421.74874423052,High
55,0,0,177,1,8,1,3,1,1278,4,1,37,2,4,0,2,0,13577,25592,1,0,1,15,3,4,80,1,34,3,3,33,9,15,0,3,1.08,14663.160000000002,0.1105361696517711,0.889463830348229,True,1620.8095413910642,Very Low
21,1,1,251,1,10,2,1,1,1279,1,0,45,2,1,2,3,2,2625,25308,1,0,0,20,4,3,80,0,2,2,1,2,2,2,2,4,1.1,2887.5000000000005,0.48115630523948566,0.5188436947605144,False,1389.3388313790151,Medium
46,0,2,168,2,4,2,2,1,1280,4,0,33,2,5,3,2,1,18789,9946,2,0,0,14,3,3,80,1,26,2,3,11,4,0,8,3,1.08,20292.120000000003,0.03574746788170406,0.964252532118296,True,725.3919079516847,Very Low
34,0,2,131,2,2,3,2,1,1281,3,0,86,3,2,7,1,2,4538,6039,0,0,1,12,3,4,80,0,4,3,3,3,2,0,2,3,1.08,4901.04,0.5,0.5,False,2450.52,Medium
51,0,1,237,2,9,3,1,1,1282,4,1,83,3,5,3,2,0,19847,19196,4,0,1,24,4,1,80,1,31,5,2,29,10,11,10,4,1.1,21831.7,0.11045937791310201,0.889540622086898,True,2411.5160007854693,Very Low
59,0,2,1429,1,18,4,3,1,1283,4,1,67,3,3,4,4,2,10512,20002,6,0,0,12,3,4,80,0,25,6,2,9,7,5,4,3,1.08,11352.960000000001,0.11055004704817677,0.8894499529518233,True,1255.070262136069,Very Low
34,0,1,135,1,19,3,3,1,1285,3,0,46,3,2,2,2,0,4444,22534,4,0,0,13,3,3,80,2,15,2,4,11,8,5,10,3,1.08,4799.52,0.025989996492072124,0.9740100035079279,True,124.73950796363002,Very Low
28,0,1,791,1,1,4,3,1,1286,4,1,44,3,1,2,3,2,2154,6842,0,0,1,11,3,3,80,0,5,2,2,4,2,0,2,3,1.08,2326.32,0.2575645384558788,0.7424354615441212,True,599.17753710068,Low
44,0,2,1199,1,4,2,1,1,1288,3,1,92,4,5,3,1,0,19190,17477,1,0,0,14,3,4,80,2,26,4,2,25,9,14,13,3,1.08,20725.2,0.08631030815812557,0.9136896918418744,True,1788.7983986387842,Very Low
34,0,1,648,0,11,3,1,1,1289,3,1,56,2,2,1,2,1,4490,21833,4,0,0,11,3,4,80,2,14,5,4,10,9,1,8,3,1.08,4849.200000000001,0.027324096946253665,0.9726759030537463,True,132.5000109117733,Very Low
35,0,2,735,1,6,1,1,1,1291,3,1,66,3,1,6,3,1,3506,6020,0,0,1,14,3,4,80,0,4,3,3,3,2,2,2,3,1.08,3786.4800000000005,0.07422448329392274,0.9257755167060773,True,281.0495215027726,Very Low
42,0,2,603,1,7,4,3,1,1292,2,0,78,4,2,6,2,1,2372,5628,6,0,1,16,3,4,80,0,18,2,3,1,0,0,0,3,1.08,2561.76,0.10523173507927207,0.8947682649207279,True,269.578449656676,Very Low
43,0,2,531,2,4,4,2,1,1293,4,0,56,2,3,7,4,2,10231,20364,3,0,0,14,3,4,80,0,23,3,4,21,7,15,17,3,1.08,11049.480000000001,0.1759093839133446,0.8240906160866555,True,1943.707219362823,Very Low
36,0,2,429,1,2,4,1,1,1294,3,0,53,3,2,4,2,2,5410,2323,9,0,1,11,3,4,80,0,18,2,3,16,14,5,12,3,1.08,5842.8,0.11053227199527296,0.8894677280047271,True,645.8179588139809,Very Low
